Log start on, 2023-11-22 11:03:00
Feature, Acceleration
NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
AM1V430 @A856F0, 16368, Wed Nov 22 11:03:17 GMT+01:00 2023, 4701, [93 18 -7 -1 23 0 52 -4 -14 -1 10 0 9 0 -40 -1 -21 -2 -6 0], -7.0, 23.0, -972.0
AM1V430 @A856F0, 16415, Wed Nov 22 11:03:17 GMT+01:00 2023, 4707, [99 18 -7 -1 24 0 51 -4 -14 -1 11 0 10 0 -40 -1 -27 -2 2 1], -7.0, 24.0, -973.0
AM1V430 @A856F0, 16466, Wed Nov 22 11:03:17 GMT+01:00 2023, 4713, [105 18 -6 -1 23 0 52 -4 -13 -1 10 0 9 0 -40 -1 -23 -2 5 1], -6.0, 23.0, -972.0
AM1V430 @A856F0, 16513, Wed Nov 22 11:03:17 GMT+01:00 2023, 4719, [111 18 -7 -1 23 0 51 -4 -13 -1 10 0 9 0 -46 -1 -29 -2 5 1], -7.0, 23.0, -973.0
AM1V430 @A856F0, 16565, Wed Nov 22 11:03:17 GMT+01:00 2023, 4726, [118 18 -8 -1 23 0 52 -4 -13 -1 10 0 10 0 -42 -1 -33 -2 12 1], -8.0, 23.0, -972.0
AM1V430 @A856F0, 16613, Wed Nov 22 11:03:17 GMT+01:00 2023, 4732, [124 18 -7 -1 23 0 52 -4 -13 -1 11 0 9 0 -37 -1 -27 -2 2 1], -7.0, 23.0, -972.0
AM1V430 @A856F0, 16664, Wed Nov 22 11:03:17 GMT+01:00 2023, 4738, [-126 18 -7 -1 23 0 51 -4 -13 -1 11 0 10 0 -43 -1 -23 -2 -3 0], -7.0, 23.0, -973.0
AM1V430 @A856F0, 16717, Wed Nov 22 11:03:17 GMT+01:00 2023, 4744, [-120 18 -7 -1 22 0 52 -4 -13 -1 10 0 9 0 -40 -1 -36 -2 -4 0], -7.0, 22.0, -972.0
AM1V430 @A856F0, 16735, Wed Nov 22 11:03:17 GMT+01:00 2023, 4751, [-113 18 -7 -1 23 0 53 -4 -13 -1 10 0 9 0 -45 -1 -30 -2 8 1], -7.0, 23.0, -971.0
AM1V430 @A856F0, 16824, Wed Nov 22 11:03:17 GMT+01:00 2023, 4757, [-107 18 -7 -1 24 0 52 -4 -14 -1 10 0 9 0 -42 -1 -26 -2 8 1], -7.0, 24.0, -972.0
AM1V430 @A856F0, 16867, Wed Nov 22 11:03:17 GMT+01:00 2023, 4763, [-101 18 -7 -1 23 0 52 -4 -13 -1 10 0 9 0 -52 -1 -32 -2 0 1], -7.0, 23.0, -972.0
AM1V430 @A856F0, 16885, Wed Nov 22 11:03:17 GMT+01:00 2023, 4769, [-95 18 -7 -1 24 0 52 -4 -14 -1 10 0 9 0 -36 -1 -32 -2 5 1], -7.0, 24.0, -972.0
AM1V430 @A856F0, 16969, Wed Nov 22 11:03:17 GMT+01:00 2023, 4776, [-88 18 -8 -1 22 0 51 -4 -14 -1 10 0 9 0 -39 -1 -21 -2 -3 0], -8.0, 22.0, -973.0
AM1V430 @A856F0, 17019, Wed Nov 22 11:03:17 GMT+01:00 2023, 4782, [-82 18 -8 -1 24 0 52 -4 -14 -1 10 0 9 0 -42 -1 -29 -2 -3 0], -8.0, 24.0, -972.0
AM1V430 @A856F0, 17035, Wed Nov 22 11:03:18 GMT+01:00 2023, 4788, [-76 18 -8 -1 24 0 52 -4 -13 -1 10 0 9 0 -37 -1 -26 -2 0 1], -8.0, 24.0, -972.0
AM1V430 @A856F0, 17094, Wed Nov 22 11:03:18 GMT+01:00 2023, 4794, [-70 18 -7 -1 24 0 52 -4 -14 -1 10 0 9 0 -42 -1 -32 -2 -7 0], -7.0, 24.0, -972.0
AM1V430 @A856F0, 17140, Wed Nov 22 11:03:18 GMT+01:00 2023, 4801, [-63 18 -7 -1 23 0 52 -4 -13 -1 10 0 9 0 -45 -1 -32 -2 2 1], -7.0, 23.0, -972.0
AM1V430 @A856F0, 17186, Wed Nov 22 11:03:18 GMT+01:00 2023, 4807, [-57 18 -7 -1 23 0 52 -4 -14 -1 10 0 10 0 -42 -1 -33 -2 -7 0], -7.0, 23.0, -972.0
AM1V430 @A856F0, 17244, Wed Nov 22 11:03:18 GMT+01:00 2023, 4813, [-51 18 -7 -1 24 0 52 -4 -14 -1 10 0 9 0 -36 -1 -23 -2 5 1], -7.0, 24.0, -972.0
AM1V430 @A856F0, 17291, Wed Nov 22 11:03:18 GMT+01:00 2023, 4819, [-45 18 -7 -1 23 0 53 -4 -14 -1 10 0 9 0 -46 -1 -30 -2 2 1], -7.0, 23.0, -971.0
AM1V430 @A856F0, 17343, Wed Nov 22 11:03:18 GMT+01:00 2023, 4826, [-38 18 -7 -1 23 0 52 -4 -14 -1 10 0 9 0 -46 -1 -32 -2 0 1], -7.0, 23.0, -972.0
AM1V430 @A856F0, 17396, Wed Nov 22 11:03:18 GMT+01:00 2023, 4832, [-32 18 -8 -1 23 0 52 -4 -13 -1 10 0 9 0 -45 -1 -24 -2 0 1], -8.0, 23.0, -972.0
AM1V430 @A856F0, 17440, Wed Nov 22 11:03:18 GMT+01:00 2023, 4838, [-26 18 -7 -1 23 0 52 -4 -14 -1 10 0 9 0 -49 -1 -26 -2 2 1], -7.0, 23.0, -972.0
AM1V430 @A856F0, 17485, Wed Nov 22 11:03:18 GMT+01:00 2023, 4844, [-20 18 -7 -1 24 0 52 -4 -14 -1 10 0 9 0 -42 -1 -29 -2 -3 0], -7.0, 24.0, -972.0
AM1V430 @A856F0, 17546, Wed Nov 22 11:03:18 GMT+01:00 2023, 4851, [-13 18 -6 -1 22 0 52 -4 -14 -1 10 0 9 0 -42 -1 -33 -2 2 1], -6.0, 22.0, -972.0
AM1V430 @A856F0, 17594, Wed Nov 22 11:03:18 GMT+01:00 2023, 4857, [-7 18 -7 -1 24 0 52 -4 -13 -1 10 0 9 0 -52 -1 -35 -2 -1 0], -7.0, 24.0, -972.0
AM1V430 @A856F0, 17634, Wed Nov 22 11:03:18 GMT+01:00 2023, 4863, [-1 18 -8 -1 22 0 52 -4 -14 -1 10 0 9 0 -46 -1 -29 -2 6 1], -8.0, 22.0, -972.0
AM1V430 @A856F0, 17697, Wed Nov 22 11:03:18 GMT+01:00 2023, 4869, [5 19 -6 -1 23 0 52 -4 -14 -1 10 0 9 0 -40 -1 -30 -2 -7 0], -6.0, 23.0, -972.0
AM1V430 @A856F0, 17743, Wed Nov 22 11:03:18 GMT+01:00 2023, 4876, [12 19 -6 -1 23 0 53 -4 -14 -1 9 0 9 0 -45 -1 -27 -2 -9 0], -6.0, 23.0, -971.0
AM1V430 @A856F0, 17784, Wed Nov 22 11:03:18 GMT+01:00 2023, 4882, [18 19 -7 -1 23 0 52 -4 -13 -1 10 0 9 0 -39 -1 -32 -2 5 1], -7.0, 23.0, -972.0
AM1V430 @A856F0, 17845, Wed Nov 22 11:03:18 GMT+01:00 2023, 4888, [24 19 -8 -1 24 0 51 -4 -14 -1 10 0 9 0 -43 -1 -30 -2 0 1], -8.0, 24.0, -973.0
AM1V430 @A856F0, 17892, Wed Nov 22 11:03:18 GMT+01:00 2023, 4894, [30 19 -7 -1 21 0 52 -4 -13 -1 11 0 10 0 -42 -1 -36 -2 6 1], -7.0, 21.0, -972.0
AM1V430 @A856F0, 17934, Wed Nov 22 11:03:18 GMT+01:00 2023, 4901, [37 19 -6 -1 23 0 53 -4 -14 -1 10 0 9 0 -40 -1 -26 -2 2 1], -6.0, 23.0, -971.0
AM1V430 @A856F0, 18002, Wed Nov 22 11:03:18 GMT+01:00 2023, 4907, [43 19 -8 -1 23 0 51 -4 -13 -1 10 0 10 0 -40 -1 -23 -2 8 1], -8.0, 23.0, -973.0
AM1V430 @A856F0, 18144, Wed Nov 22 11:03:19 GMT+01:00 2023, 4913, [49 19 -8 -1 23 0 52 -4 -14 -1 10 0 9 0 -48 -1 -30 -2 0 1], -8.0, 23.0, -972.0
AM1V430 @A856F0, 18146, Wed Nov 22 11:03:19 GMT+01:00 2023, 4919, [55 19 -7 -1 23 0 52 -4 -14 -1 10 0 9 0 -33 -1 -29 -2 -1 0], -7.0, 23.0, -972.0
AM1V430 @A856F0, 18147, Wed Nov 22 11:03:19 GMT+01:00 2023, 4926, [62 19 -7 -1 24 0 51 -4 -14 -1 11 0 10 0 -43 -1 -21 -2 3 1], -7.0, 24.0, -973.0
AM1V430 @A856F0, 18204, Wed Nov 22 11:03:19 GMT+01:00 2023, 4932, [68 19 -8 -1 23 0 52 -4 -14 -1 10 0 9 0 -51 -1 -39 -2 6 1], -8.0, 23.0, -972.0
AM1V430 @A856F0, 18235, Wed Nov 22 11:03:19 GMT+01:00 2023, 4938, [74 19 -7 -1 23 0 52 -4 -13 -1 10 0 10 0 -48 -1 -30 -2 -3 0], -7.0, 23.0, -972.0
