Log start on, 2023-11-02 16:35:23
Feature, Acceleration
NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
AM1V430 @A856F0, 14804, Thu Nov 02 16:35:38 GMT+01:00 2023, 11830, [54 46 39 2 -118 -1 -55 -4 -2 -1 -113 -1 100 0 79 0 12 0 108 0], 551.0, -118.0, -823.0
AM1V430 @A856F0, 14858, Thu Nov 02 16:35:38 GMT+01:00 2023, 11836, [60 46 64 2 -105 -1 -37 -4 112 -1 29 -3 -24 -1 106 0 7 0 117 0], 576.0, -105.0, -805.0
AM1V430 @A856F0, 14910, Thu Nov 02 16:35:38 GMT+01:00 2023, 11842, [66 46 14 2 -100 -1 18 -4 -85 -2 57 -6 -44 -1 -103 0 13 0 121 0], 526.0, -100.0, -1006.0
AM1V430 @A856F0, 14965, Thu Nov 02 16:35:38 GMT+01:00 2023, 11848, [72 46 -119 1 -78 -1 -40 -4 87 -1 58 -5 104 0 -34 0 25 0 -127 0], 393.0, -78.0, -808.0
AM1V430 @A856F0, 15016, Thu Nov 02 16:35:38 GMT+01:00 2023, 11855, [79 46 -73 0 -95 -1 -110 -4 -124 -2 47 -10 -57 -1 57 1 33 0 126 0], 183.0, -95.0, -878.0
AM1V430 @A856F0, 15069, Thu Nov 02 16:35:38 GMT+01:00 2023, 11861, [85 46 57 0 -88 -1 36 -4 -107 -1 121 -4 -92 1 -118 1 33 0 108 0], 57.0, -88.0, -988.0
AM1V430 @A856F0, 15100, Thu Nov 02 16:35:38 GMT+01:00 2023, 11867, [91 46 -46 -1 -54 -1 -1 -5 -56 -1 -112 -2 -54 0 -85 1 45 0 100 0], -46.0, -54.0, -1025.0
AM1V430 @A856F0, 15157, Thu Nov 02 16:35:38 GMT+01:00 2023, 11873, [97 46 -115 -1 -27 -1 -84 -5 17 -1 108 -1 89 1 -74 1 51 0 96 0], -115.0, -27.0, -1108.0
AM1V430 @A856F0, 15211, Thu Nov 02 16:35:38 GMT+01:00 2023, 11880, [104 46 -57 0 23 0 24 -4 -87 -3 -75 -3 124 1 -55 1 82 0 85 0], 199.0, 23.0, -1000.0
AM1V430 @A856F0, 15263, Thu Nov 02 16:35:38 GMT+01:00 2023, 11886, [110 46 -102 -1 43 0 8 -4 -43 -3 -76 -4 66 -1 -20 1 103 0 76 0], -102.0, 43.0, -1016.0
AM1V430 @A856F0, 15316, Thu Nov 02 16:35:38 GMT+01:00 2023, 11892, [116 46 -16 -2 68 0 -22 -5 117 -4 83 -6 -84 -1 28 2 -121 0 42 0], -272.0, 68.0, -1046.0
AM1V430 @A856F0, 15367, Thu Nov 02 16:35:38 GMT+01:00 2023, 11898, [122 46 88 -2 -42 0 -93 -6 -71 -3 -35 3 -16 -1 32 2 -106 0 55 0], -424.0, 214.0, -1373.0
AM1V430 @A856F0, 15418, Thu Nov 02 16:35:38 GMT+01:00 2023, 11905, [-127 46 34 0 87 -1 51 -8 45 -10 89 12 96 -3 -62 1 -61 0 97 0], 34.0, -169.0, -1997.0
AM1V430 @A856F0, 15454, Thu Nov 02 16:35:38 GMT+01:00 2023, 11911, [-121 46 23 -2 34 -2 -86 -2 -38 -23 -30 -16 -53 4 -37 1 122 1 30 0], -489.0, -478.0, -342.0
AM1V430 @A856F0, 15508, Thu Nov 02 16:35:38 GMT+01:00 2023, 11917, [-115 46 61 2 5 2 -17 2 86 -13 -54 -21 81 17 -8 1 76 2 24 -1], 573.0, 517.0, 751.0
AM1V430 @A856F0, 15577, Thu Nov 02 16:35:38 GMT+01:00 2023, 11923, [-109 46 21 3 -24 2 120 0 71 -1 31 4 -37 1 -94 1 -108 2 -39 -2], 789.0, 744.0, 120.0
AM1V430 @A856F0, 15612, Thu Nov 02 16:35:38 GMT+01:00 2023, 11930, [-102 46 9 2 -28 2 -70 0 -57 0 126 0 -96 -2 -85 1 -119 2 -18 -2], 521.0, 740.0, 186.0
AM1V430 @A856F0, 15662, Thu Nov 02 16:35:38 GMT+01:00 2023, 11936, [-96 46 -19 1 30 2 38 2 -46 7 100 5 -37 -12 -10 1 76 2 66 -1], 493.0, 542.0, 550.0
AM1V430 @A856F0, 15718, Thu Nov 02 16:35:38 GMT+01:00 2023, 11942, [-90 46 83 -1 36 -1 -112 0 16 18 -34 1 -25 -9 46 2 -73 1 -58 -1], -173.0, -220.0, 144.0
AM1V430 @A856F0, 15770, Thu Nov 02 16:35:39 GMT+01:00 2023, 11948, [-84 46 -78 -2 -24 -3 -2 -8 17 21 -15 10 9 -8 11 2 -72 0 63 0], -334.0, -536.0, -1794.0
AM1V430 @A856F0, 15802, Thu Nov 02 16:35:39 GMT+01:00 2023, 11955, [-77 46 -14 -2 -64 -2 100 -3 -127 10 76 -10 -8 -3 52 2 52 0 3 0], -270.0, -320.0, -668.0
AM1V430 @A856F0, 15856, Thu Nov 02 16:35:39 GMT+01:00 2023, 11961, [-71 46 10 -2 -92 -4 51 -8 -87 13 -41 12 -89 -7 -25 1 -100 -1 -6 -1], -502.0, -860.0, -1997.0
AM1V430 @A856F0, 15910, Thu Nov 02 16:35:39 GMT+01:00 2023, 11967, [-65 46 -111 -1 -35 -3 -41 -5 32 -3 3 -12 37 4 -2 1 -121 -1 -43 -1], -111.0, -547.0, -1065.0
AM1V430 @A856F0, 15961, Thu Nov 02 16:35:39 GMT+01:00 2023, 11973, [-59 46 23 -1 57 -2 -87 -5 -5 0 -99 1 -8 -2 50 2 -105 -1 -70 -1], -233.0, -455.0, -1111.0
AM1V430 @A856F0, 16014, Thu Nov 02 16:35:39 GMT+01:00 2023, 11980, [-52 46 48 -1 -62 -2 25 -3 -96 -2 -76 -3 57 1 59 2 -100 -1 -78 -1], -208.0, -318.0, -743.0
AM1V430 @A856F0, 16068, Thu Nov 02 16:35:39 GMT+01:00 2023, 11986, [-46 46 104 -2 -106 -2 26 -4 -128 -2 52 1 27 0 44 2 -93 -1 -58 -1], -408.0, -362.0, -998.0
AM1V430 @A856F0, 16119, Thu Nov 02 16:35:39 GMT+01:00 2023, 11992, [-40 46 -89 -2 -24 -2 -69 -4 -100 -2 -90 1 -64 1 55 2 -72 -1 -43 -1], -345.0, -280.0, -837.0
AM1V430 @A856F0, 16156, Thu Nov 02 16:35:39 GMT+01:00 2023, 11998, [-34 46 -115 -2 -50 -2 -19 -4 72 -2 -53 0 -64 3 55 2 -48 -1 -27 -1], -371.0, -306.0, -787.0
AM1V430 @A856F0, 16206, Thu Nov 02 16:35:39 GMT+01:00 2023, 12005, [-27 46 124 -1 41 -1 -4 -4 -100 0 -127 2 83 2 47 2 -12 -1 -15 -1], -132.0, -215.0, -772.0
AM1V430 @A856F0, 16259, Thu Nov 02 16:35:39 GMT+01:00 2023, 12011, [-21 46 63 -1 3 -1 16 -4 -88 0 106 2 -116 -1 26 2 -21 -1 10 0], -193.0, -253.0, -1008.0
AM1V430 @A856F0, 16313, Thu Nov 02 16:35:39 GMT+01:00 2023, 12017, [-15 46 61 -1 8 -1 -54 -4 67 -1 125 -1 29 -1 16 2 -33 -1 12 0], -195.0, -248.0, -822.0
AM1V430 @A856F0, 16364, Thu Nov 02 16:35:39 GMT+01:00 2023, 12023, [-9 46 116 -1 -10 -2 94 -4 -91 0 94 0 -70 -2 4 2 -39 -1 7 0], -140.0, -266.0, -930.0
AM1V430 @A856F0, 16419, Thu Nov 02 16:35:39 GMT+01:00 2023, 12030, [-2 46 47 -1 -20 -2 -39 -5 7 0 -80 -2 92 -2 10 2 -39 -1 4 0], -209.0, -276.0, -1063.0
AM1V430 @A856F0, 16470, Thu Nov 02 16:35:39 GMT+01:00 2023, 12036, [4 47 -66 -1 -5 -2 -120 -5 55 -3 100 -9 93 0 53 2 -34 -1 -33 -1], -66.0, -261.0, -1144.0
AM1V430 @A856F0, 16501, Thu Nov 02 16:35:39 GMT+01:00 2023, 12042, [10 47 -4 -2 43 -1 118 -4 6 -5 -1 -14 17 -1 -105 2 -7 -1 127 -1], -260.0, -213.0, -906.0
AM1V430 @A856F0, 16559, Thu Nov 02 16:35:39 GMT+01:00 2023, 12048, [16 47 18 -2 112 -1 31 -3 -106 -5 9 -12 -5 -3 -38 2 -6 -1 22 -1], -494.0, -144.0, -737.0
AM1V430 @A856F0, 16611, Thu Nov 02 16:35:39 GMT+01:00 2023, 12055, [23 47 -83 -3 -121 -1 94 -3 -44 -5 -118 -10 28 -2 -24 2 -7 -1 -86 -2], -595.0, -121.0, -674.0
AM1V430 @A856F0, 16662, Thu Nov 02 16:35:39 GMT+01:00 2023, 12061, [29 47 -68 -4 23 -1 -117 -2 -125 -6 92 -7 36 -4 -30 2 -43 -1 98 -2], -836.0, -233.0, -373.0
AM1V430 @A856F0, 16715, Thu Nov 02 16:35:39 GMT+01:00 2023, 12067, [35 47 -8 -5 2 -1 118 -1 -25 -6 30 -4 0 -2 -38 2 -69 -1 76 -2], -1032.0, -254.0, -138.0
AM1V430 @A856F0, 16766, Thu Nov 02 16:35:40 GMT+01:00 2023, 12073, [41 47 -13 -5 19 -1 116 0 37 -5 32 -3 116 0 -39 2 -87 -1 50 -2], -1037.0, -237.0, 116.0
AM1V430 @A856F0, 16818, Thu Nov 02 16:35:40 GMT+01:00 2023, 12080, [48 47 87 -4 104 -1 -23 0 67 -2 -69 -2 -16 -1 -45 2 -81 -1 43 -2], -937.0, -152.0, 233.0
AM1V430 @A856F0, 16853, Thu Nov 02 16:35:40 GMT+01:00 2023, 12086, [54 47 26 -4 72 -1 36 1 -15 0 -85 0 -79 -1 -44 2 -88 -1 38 -2], -998.0, -184.0, 292.0
AM1V430 @A856F0, 16906, Thu Nov 02 16:35:40 GMT+01:00 2023, 12092, [60 47 -60 -5 -52 -2 -127 2 9 4 -70 3 118 0 -48 2 -79 -1 50 -2], -1084.0, -308.0, 641.0
AM1V430 @A856F0, 16959, Thu Nov 02 16:35:40 GMT+01:00 2023, 12098, [66 47 108 -5 -86 -2 -11 0 47 5 -76 4 82 -1 -44 2 -75 -1 107 -2], -1172.0, -342.0, 245.0
AM1V430 @A856F0, 17012, Thu Nov 02 16:35:40 GMT+01:00 2023, 12105, [73 47 22 -3 -125 -2 103 -1 -42 7 -53 7 -60 2 -30 2 -61 -1 -105 -2], -746.0, -381.0, -153.0
AM1V430 @A856F0, 17063, Thu Nov 02 16:35:40 GMT+01:00 2023, 12111, [79 47 -33 -4 -60 -2 3 -4 -75 3 -107 4 -25 0 -50 2 -64 -1 -56 -2], -801.0, -316.0, -1021.0
AM1V430 @A856F0, 17117, Thu Nov 02 16:35:40 GMT+01:00 2023, 12117, [85 47 101 -2 -32 -2 -7 -6 -12 2 55 5 78 0 -65 2 -63 -1 -24 -2], -411.0, -288.0, -1287.0
AM1V430 @A856F0, 17171, Thu Nov 02 16:35:40 GMT+01:00 2023, 12123, [91 47 -59 -2 -47 -2 76 -7 -80 -2 64 1 44 -1 -72 2 -79 -1 3 -1], -315.0, -303.0, -1716.0
AM1V430 @A856F0, 17202, Thu Nov 02 16:35:40 GMT+01:00 2023, 12130, [98 47 100 -2 -49 -2 -97 -5 -25 -6 100 0 -59 -3 -87 2 -70 -1 25 -1], -412.0, -305.0, -1121.0
AM1V430 @A856F0, 17257, Thu Nov 02 16:35:40 GMT+01:00 2023, 12136, [104 47 -55 -3 124 -2 -44 -4 104 -6 98 1 -51 -4 -92 2 -75 -1 70 -1], -567.0, -388.0, -812.0
AM1V430 @A856F0, 17311, Thu Nov 02 16:35:40 GMT+01:00 2023, 12142, [110 47 45 -3 -45 -2 -11 -3 114 -6 61 -1 89 -3 -99 2 -72 -1 93 -1], -723.0, -301.0, -523.0
AM1V430 @A856F0, 17362, Thu Nov 02 16:35:40 GMT+01:00 2023, 12148, [116 47 43 -3 27 -1 89 -2 -39 -4 -95 0 10 -3 -98 2 -69 -1 112 -1], -725.0, -229.0, -423.0
AM1V430 @A856F0, 17412, Thu Nov 02 16:35:40 GMT+01:00 2023, 12155, [123 47 -93 -3 96 -1 -93 -4 112 -3 50 0 56 -2 -122 2 -78 -1 -123 -1], -605.0, -160.0, -861.0
AM1V430 @A856F0, 17465, Thu Nov 02 16:35:40 GMT+01:00 2023, 12161, [-127 47 39 -3 -127 -1 46 -2 100 -3 67 -1 -51 -2 -113 2 -84 -1 -123 -1], -729.0, -127.0, -466.0
AM1V430 @A856F0, 17519, Thu Nov 02 16:35:40 GMT+01:00 2023, 12167, [-121 47 -76 -3 -66 -1 28 -3 112 -2 119 -1 -33 -3 -104 2 -87 -1 -126 -1], -588.0, -66.0, -740.0
AM1V430 @A856F0, 17553, Thu Nov 02 16:35:40 GMT+01:00 2023, 12173, [-115 47 64 -3 -127 -1 -120 -3 76 -2 -1 -2 -94 -2 -102 2 -88 -1 -126 -1], -704.0, -127.0, -632.0
AM1V430 @A856F0, 17606, Thu Nov 02 16:35:40 GMT+01:00 2023, 12180, [-108 47 10 -3 -125 -1 -12 -3 -41 -3 -121 -4 25 -2 -92 2 -100 -1 115 -1], -758.0, -125.0, -524.0
AM1V430 @A856F0, 17658, Thu Nov 02 16:35:40 GMT+01:00 2023, 12186, [-102 47 -73 -4 117 -1 66 -3 96 -1 -10 -1 43 -2 -86 2 -109 -1 97 -1], -841.0, -139.0, -702.0
AM1V430 @A856F0, 17711, Thu Nov 02 16:35:40 GMT+01:00 2023, 12192, [-96 47 -91 -4 126 -1 -97 -2 28 -1 -111 -1 -33 -2 -92 2 -111 -1 99 -1], -859.0, -130.0, -353.0
AM1V430 @A856F0, 17773, Thu Nov 02 16:35:41 GMT+01:00 2023, 12198, [-90 47 -107 -4 -113 -1 -74 -3 58 0 -104 0 63 -1 -96 2 -121 -1 102 -1], -875.0, -113.0, -586.0
AM1V430 @A856F0, 17818, Thu Nov 02 16:35:41 GMT+01:00 2023, 12205, [-83 47 89 -4 52 -1 60 -3 -99 0 108 1 -124 0 -108 2 -115 -1 114 -1], -935.0, -204.0, -708.0
AM1V430 @A856F0, 17868, Thu Nov 02 16:35:41 GMT+01:00 2023, 12211, [-77 47 116 -4 -110 -1 -28 -4 3 0 45 1 -46 0 -117 2 -120 -1 -124 -1], -908.0, -110.0, -796.0
AM1V430 @A856F0, 17904, Thu Nov 02 16:35:41 GMT+01:00 2023, 12217, [-71 47 119 -4 109 -1 20 -4 116 -1 -34 0 -20 1 -125 2 -105 -1 -117 -1], -905.0, -147.0, -1004.0
AM1V430 @A856F0, 17958, Thu Nov 02 16:35:41 GMT+01:00 2023, 12223, [-65 47 -24 -4 -68 -1 -59 -4 97 -2 -7 -1 113 2 -117 2 -75 -1 -102 -1], -792.0, -68.0, -827.0
AM1V430 @A856F0, 18010, Thu Nov 02 16:35:41 GMT+01:00 2023, 12230, [-58 47 25 -3 -44 -1 77 -3 -43 -2 -119 0 -52 2 -114 2 -42 -1 -96 -1], -743.0, -44.0, -691.0
AM1V430 @A856F0, 18062, Thu Nov 02 16:35:41 GMT+01:00 2023, 12236, [-52 47 98 -3 25 0 96 -2 -24 -2 88 0 -77 3 -113 2 -16 -1 -81 -1], -670.0, 25.0, -416.0
AM1V430 @A856F0, 18113, Thu Nov 02 16:35:41 GMT+01:00 2023, 12242, [-46 47 122 -3 51 0 117 -2 -72 0 7 2 99 3 -113 2 24 0 -55 -1], -646.0, 51.0, -395.0
AM1V430 @A856F0, 18167, Thu Nov 02 16:35:41 GMT+01:00 2023, 12248, [-40 47 -101 -3 10 0 -110 -2 -7 1 36 2 -19 3 124 2 45 0 -33 -1], -613.0, 10.0, -366.0
AM1V430 @A856F0, 18219, Thu Nov 02 16:35:41 GMT+01:00 2023, 12255, [-33 47 69 -2 0 0 -86 -2 -29 2 -32 1 83 3 100 2 43 0 -16 -1], -443.0, 0.0, -342.0
AM1V430 @A856F0, 18256, Thu Nov 02 16:35:41 GMT+01:00 2023, 12261, [-27 47 13 -1 -33 -1 93 -3 0 4 92 2 29 3 76 2 43 0 -13 -1], -243.0, -33.0, -675.0
AM1V430 @A856F0, 18308, Thu Nov 02 16:35:41 GMT+01:00 2023, 12267, [-21 47 121 0 24 0 -85 -5 -51 3 -72 1 -87 1 64 2 24 0 6 0], 121.0, 24.0, -1109.0
AM1V430 @A856F0, 18359, Thu Nov 02 16:35:41 GMT+01:00 2023, 12273, [-15 47 -96 0 -22 -1 -113 -5 -14 2 116 1 -72 0 41 2 -6 -1 3 0], 160.0, -22.0, -1137.0
AM1V430 @A856F0, 18411, Thu Nov 02 16:35:41 GMT+01:00 2023, 12280, [-8 47 101 0 -64 -1 14 -5 51 2 -32 0 78 -1 26 2 -28 -1 -6 -1], 101.0, -64.0, -1266.0
AM1V430 @A856F0, 18461, Thu Nov 02 16:35:41 GMT+01:00 2023, 12286, [-2 47 -70 -1 107 -1 34 -5 29 1 28 0 -15 -3 19 2 -40 -1 -10 -1], -70.0, -149.0, -1246.0
AM1V430 @A856F0, 18516, Thu Nov 02 16:35:41 GMT+01:00 2023, 12292, [4 48 91 -1 79 -1 75 -5 0 0 -124 -1 -116 -3 22 2 -63 -1 -13 -1], -165.0, -177.0, -1205.0
AM1V430 @A856F0, 18569, Thu Nov 02 16:35:41 GMT+01:00 2023, 12298, [10 48 66 -1 95 -1 -19 -5 29 -1 -38 -2 77 -3 26 2 -58 -1 -19 -1], -190.0, -161.0, -1043.0
AM1V430 @A856F0, 18605, Thu Nov 02 16:35:41 GMT+01:00 2023, 12305, [17 48 -34 -2 107 -1 37 -4 -63 -2 22 -1 7 -2 26 2 -75 -1 -25 -1], -290.0, -149.0, -987.0
AM1V430 @A856F0, 18656, Thu Nov 02 16:35:41 GMT+01:00 2023, 12311, [23 48 -80 -2 115 -1 -71 -4 -93 -1 -68 -1 -74 -2 43 2 -85 -1 -24 -1], -336.0, -141.0, -839.0
AM1V430 @A856F0, 18708, Thu Nov 02 16:35:41 GMT+01:00 2023, 12317, [29 48 68 -2 112 -1 18 -3 42 0 -49 -2 -53 -3 47 2 -76 -1 -30 -1], -444.0, -144.0, -750.0
AM1V430 @A856F0, 18761, Thu Nov 02 16:35:42 GMT+01:00 2023, 12323, [35 48 -2 -4 100 -1 -115 -5 -85 0 -30 -4 122 -1 55 2 -103 -1 -64 -1], -770.0, -156.0, -1139.0
AM1V430 @A856F0, 18814, Thu Nov 02 16:35:42 GMT+01:00 2023, 12330, [42 48 -21 -3 120 -1 -54 -5 18 -1 -44 -3 -36 -3 92 2 -97 -1 -79 -1], -533.0, -136.0, -1078.0
AM1V430 @A856F0, 18866, Thu Nov 02 16:35:42 GMT+01:00 2023, 12336, [48 48 -72 -3 57 -1 23 -3 103 -4 -60 -5 -83 -2 113 2 -105 -1 -97 -1], -584.0, -199.0, -745.0
AM1V430 @A856F0, 18920, Thu Nov 02 16:35:42 GMT+01:00 2023, 12342, [54 48 -73 -4 75 -1 35 -3 83 -3 70 -1 82 -3 124 2 -108 -1 -103 -1], -841.0, -181.0, -733.0
AM1V430 @A856F0, 18956, Thu Nov 02 16:35:42 GMT+01:00 2023, 12348, [60 48 -91 -4 119 -1 -117 -3 21 -3 -112 -1 -46 -3 125 2 -109 -1 -99 -1], -859.0, -137.0, -629.0
AM1V430 @A856F0, 19008, Thu Nov 02 16:35:42 GMT+01:00 2023, 12355, [67 48 -103 -4 -105 -1 27 -3 58 -2 -84 -1 76 -1 125 2 -106 -1 -93 -1], -871.0, -105.0, -741.0
AM1V430 @A856F0, 19059, Thu Nov 02 16:35:42 GMT+01:00 2023, 12361, [73 48 29 -4 -100 -1 -119 -3 -81 -3 107 0 97 -1 -128 2 -94 -1 -78 -1], -995.0, -100.0, -631.0
AM1V430 @A856F0, 19112, Thu Nov 02 16:35:42 GMT+01:00 2023, 12367, [79 48 -117 -4 -88 -1 26 -3 -120 -2 -18 0 81 1 110 2 -88 -1 -52 -1], -885.0, -88.0, -742.0
AM1V430 @A856F0, 19163, Thu Nov 02 16:35:42 GMT+01:00 2023, 12373, [85 48 -81 -4 -74 -1 79 -3 -78 -2 15 2 13 2 98 2 -60 -1 -10 -1], -849.0, -74.0, -689.0
AM1V430 @A856F0, 19215, Thu Nov 02 16:35:42 GMT+01:00 2023, 12380, [92 48 114 -3 -64 -1 91 -3 105 -1 -37 1 -23 2 80 2 -31 -1 6 0], -654.0, -64.0, -677.0
AM1V430 @A856F0, 19270, Thu Nov 02 16:35:42 GMT+01:00 2023, 12386, [98 48 81 -2 -10 -1 -37 -3 -47 -1 -124 1 -79 3 64 2 -9 -1 30 0], -431.0, -10.0, -549.0
AM1V430 @A856F0, 19306, Thu Nov 02 16:35:42 GMT+01:00 2023, 12392, [104 48 -78 -2 -15 -1 33 -2 -16 0 112 2 15 4 35 2 24 0 39 0], -334.0, -15.0, -479.0
AM1V430 @A856F0, 19353, Thu Nov 02 16:35:42 GMT+01:00 2023, 12398, [110 48 102 -1 14 0 75 -2 -119 1 8 2 -46 3 14 2 33 0 43 0], -154.0, 14.0, -437.0
AM1V430 @A856F0, 19409, Thu Nov 02 16:35:42 GMT+01:00 2023, 12405, [117 48 -36 0 51 0 -59 -4 -128 3 -81 1 8 4 -11 1 30 0 61 0], 220.0, 51.0, -827.0
AM1V430 @A856F0, 19462, Thu Nov 02 16:35:42 GMT+01:00 2023, 12411, [123 48 -79 0 70 0 -96 -4 -105 2 7 1 74 2 -14 1 21 0 63 0], 177.0, 70.0, -864.0
AM1V430 @A856F0, 19512, Thu Nov 02 16:35:42 GMT+01:00 2023, 12417, [-127 48 -108 1 -110 0 51 -4 106 3 -99 1 96 1 -28 1 -7 -1 51 0], 404.0, 146.0, -973.0
AM1V430 @A856F0, 19566, Thu Nov 02 16:35:42 GMT+01:00 2023, 12423, [-121 48 -27 0 77 0 70 -6 42 3 24 2 118 -2 -58 1 -43 -1 55 0], 229.0, 77.0, -1466.0
AM1V430 @A856F0, 19619, Thu Nov 02 16:35:42 GMT+01:00 2023, 12430, [-114 48 57 0 127 0 48 -6 -65 0 39 0 -111 -3 -74 1 -66 -1 34 0], 57.0, 127.0, -1488.0
AM1V430 @A856F0, 19658, Thu Nov 02 16:35:42 GMT+01:00 2023, 12436, [-108 48 -62 -2 -62 -1 -89 -6 4 -1 79 -1 -87 -3 -91 1 -81 -1 31 0], -318.0, -62.0, -1369.0
AM1V430 @A856F0, 19706, Thu Nov 02 16:35:42 GMT+01:00 2023, 12442, [-102 48 -118 -2 31 0 10 -5 37 -1 -51 -1 34 -2 -94 1 -73 -1 39 0], -374.0, 31.0, -1270.0
AM1V430 @A856F0, 19760, Thu Nov 02 16:35:43 GMT+01:00 2023, 12448, [-96 48 122 -1 -128 0 -12 -5 -45 -2 83 -1 15 -1 -98 1 -54 -1 45 0], -134.0, 128.0, -1036.0
AM1V430 @A856F0, 19812, Thu Nov 02 16:35:43 GMT+01:00 2023, 12455, [-89 48 -110 -1 21 0 -96 -3 47 -1 14 0 -109 -3 -91 1 -42 -1 54 0], -110.0, 21.0, -608.0
AM1V430 @A856F0, 19866, Thu Nov 02 16:35:43 GMT+01:00 2023, 12461, [-83 48 57 -1 -11 -2 -18 -3 -128 0 -53 -1 64 -2 -106 1 -34 -1 51 0], -199.0, -267.0, -530.0
AM1V430 @A856F0, 19917, Thu Nov 02 16:35:43 GMT+01:00 2023, 12467, [-77 48 -35 -2 -80 -3 -115 -4 -114 1 99 0 39 -2 -112 1 -49 -1 46 0], -291.0, -592.0, -883.0
AM1V430 @A856F0, 19971, Thu Nov 02 16:35:43 GMT+01:00 2023, 12473, [-71 48 58 -2 10 -3 62 -5 3 1 -126 -1 24 -1 -109 1 -72 -1 36 0], -454.0, -758.0, -1218.0
AM1V430 @A856F0, 20006, Thu Nov 02 16:35:43 GMT+01:00 2023, 12480, [-64 48 -96 -2 82 -3 -57 -5 96 -1 -60 -1 -7 0 -104 1 -69 -1 34 0], -352.0, -686.0, -1081.0
AM1V430 @A856F0, 20052, Thu Nov 02 16:35:43 GMT+01:00 2023, 12486, [-58 48 105 -1 70 -2 106 -4 -22 -3 -75 -2 72 1 -100 1 -48 -1 48 0], -151.0, -442.0, -918.0
AM1V430 @A856F0, 20108, Thu Nov 02 16:35:43 GMT+01:00 2023, 12492, [-52 48 -41 -2 -55 -2 -79 -4 88 -2 -53 -2 -117 2 -83 1 -46 -1 45 0], -297.0, -311.0, -847.0
AM1V430 @A856F0, 20158, Thu Nov 02 16:35:43 GMT+01:00 2023, 12498, [-46 48 119 -1 -16 -1 56 -3 32 -1 113 -1 -59 1 -62 1 -31 -1 51 0], -137.0, -16.0, -712.0
AM1V430 @A856F0, 20214, Thu Nov 02 16:35:43 GMT+01:00 2023, 12505, [-39 48 107 -1 87 0 32 -3 100 -1 -86 -1 -90 2 -47 1 -30 -1 54 0], -149.0, 87.0, -736.0
AM1V430 @A856F0, 20285, Thu Nov 02 16:35:43 GMT+01:00 2023, 12511, [-33 48 5 -1 54 0 17 -4 -9 0 31 2 -127 1 -46 1 -27 -1 49 0], -251.0, 54.0, -1007.0
AM1V430 @A856F0, 20326, Thu Nov 02 16:35:43 GMT+01:00 2023, 12517, [-27 48 56 -1 -127 0 -88 -5 5 -1 -16 2 -18 1 -71 1 -24 -1 78 0], -200.0, 129.0, -1112.0
AM1V430 @A856F0, 20355, Thu Nov 02 16:35:43 GMT+01:00 2023, 12523, [-21 48 24 0 -99 1 -60 -5 -123 0 84 4 101 2 -103 1 -21 -1 91 0], 24.0, 413.0, -1084.0
AM1V430 @A856F0, 20406, Thu Nov 02 16:35:43 GMT+01:00 2023, 12530, [-14 48 -7 0 -106 2 -35 -5 -26 -2 -64 2 98 0 119 1 -19 -1 106 0], 249.0, 662.0, -1059.0
AM1V430 @A856F0, 20460, Thu Nov 02 16:35:43 GMT+01:00 2023, 12536, [-8 48 -117 1 115 3 -9 -4 -40 -2 35 1 102 -1 104 1 -6 -1 117 0], 395.0, 883.0, -777.0
AM1V430 @A856F0, 20512, Thu Nov 02 16:35:43 GMT+01:00 2023, 12542, [-2 48 106 1 58 2 -13 -4 35 1 106 0 64 -3 90 1 0 0 115 0], 362.0, 570.0, -781.0
AM1V430 @A856F0, 20562, Thu Nov 02 16:35:43 GMT+01:00 2023, 12548, [4 49 98 0 81 1 17 -3 57 -1 -121 -1 -35 -3 77 1 -3 -1 118 0], 98.0, 337.0, -751.0
AM1V430 @A856F0, 20616, Thu Nov 02 16:35:43 GMT+01:00 2023, 12555, [11 49 34 0 -128 0 27 -4 79 1 7 0 -90 -4 68 1 -16 -1 112 0], 34.0, 128.0, -997.0
AM1V430 @A856F0, 20669, Thu Nov 02 16:35:43 GMT+01:00 2023, 12561, [17 49 -78 0 40 0 53 -3 12 1 114 -1 86 -3 56 1 -10 -1 109 0], 178.0, 40.0, -715.0
AM1V430 @A856F0, 20710, Thu Nov 02 16:35:43 GMT+01:00 2023, 12567, [23 49 101 -1 66 -1 -98 -4 42 2 -10 -1 22 -3 50 1 -31 -1 100 0], -155.0, -190.0, -866.0
AM1V430 @A856F0, 20754, Thu Nov 02 16:35:44 GMT+01:00 2023, 12573, [29 49 71 0 -95 -2 -29 -5 -76 1 -73 -1 109 -2 59 1 -46 -1 82 0], 71.0, -351.0, -1053.0
AM1V430 @A856F0, 20810, Thu Nov 02 16:35:44 GMT+01:00 2023, 12580, [36 49 32 -1 39 -3 -85 -5 -127 2 116 -1 -124 -2 62 1 -51 -1 84 0], -224.0, -729.0, -1109.0
AM1V430 @A856F0, 20864, Thu Nov 02 16:35:44 GMT+01:00 2023, 12586, [42 49 25 -1 97 -3 98 -5 29 0 94 -2 -22 -1 81 1 -64 -1 70 0], -231.0, -671.0, -1182.0
AM1V430 @A856F0, 20914, Thu Nov 02 16:35:44 GMT+01:00 2023, 12592, [48 49 92 -1 -16 -3 -98 -5 -54 -2 -33 -2 -59 0 92 1 -57 -1 67 0], -164.0, -528.0, -1122.0
