Log start on, 2023-11-22 10:53:15
Feature, Acceleration
NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
AM1V430 @A856F0, 15798, Wed Nov 22 10:53:31 GMT+01:00 2023, 4358, [6 17 -4 -1 21 0 52 -4 -13 -1 10 0 9 0 1 0 -14 -2 -27 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 15841, Wed Nov 22 10:53:31 GMT+01:00 2023, 4364, [12 17 -4 -1 22 0 53 -4 -13 -1 10 0 10 0 0 0 -18 -2 -24 0], -4.0, 22.0, -971.0
AM1V430 @A856F0, 15887, Wed Nov 22 10:53:31 GMT+01:00 2023, 4370, [18 17 -4 -1 22 0 53 -4 -13 -1 10 0 9 0 0 0 -17 -2 -24 0], -4.0, 22.0, -971.0
AM1V430 @A856F0, 15943, Wed Nov 22 10:53:31 GMT+01:00 2023, 4377, [25 17 -4 -1 21 0 52 -4 -13 -1 10 0 9 0 -1 -1 -21 -2 -22 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 15992, Wed Nov 22 10:53:31 GMT+01:00 2023, 4383, [31 17 -4 -1 22 0 52 -4 -13 -1 11 0 9 0 1 0 -6 -2 -30 0], -4.0, 22.0, -972.0
AM1V430 @A856F0, 16040, Wed Nov 22 10:53:31 GMT+01:00 2023, 4389, [37 17 -3 -1 21 0 53 -4 -12 -1 11 0 10 0 -6 -1 -18 -2 -34 0], -3.0, 21.0, -971.0
AM1V430 @A856F0, 16097, Wed Nov 22 10:53:31 GMT+01:00 2023, 4395, [43 17 -3 -1 22 0 52 -4 -13 -1 10 0 9 0 -4 -1 -17 -2 -24 0], -3.0, 22.0, -972.0
AM1V430 @A856F0, 16147, Wed Nov 22 10:53:31 GMT+01:00 2023, 4402, [50 17 -3 -1 22 0 53 -4 -13 -1 11 0 10 0 1 0 -12 -2 -28 0], -3.0, 22.0, -971.0
AM1V430 @A856F0, 16191, Wed Nov 22 10:53:31 GMT+01:00 2023, 4408, [56 17 -4 -1 21 0 53 -4 -13 -1 10 0 9 0 4 0 -8 -2 -21 0], -4.0, 21.0, -971.0
AM1V430 @A856F0, 16241, Wed Nov 22 10:53:31 GMT+01:00 2023, 4414, [62 17 -4 -1 22 0 52 -4 -13 -1 11 0 9 0 -1 -1 -9 -2 -28 0], -4.0, 22.0, -972.0
AM1V430 @A856F0, 16301, Wed Nov 22 10:53:31 GMT+01:00 2023, 4420, [68 17 -5 -1 22 0 52 -4 -13 -1 11 0 9 0 6 0 -20 -2 -21 0], -5.0, 22.0, -972.0
AM1V430 @A856F0, 16336, Wed Nov 22 10:53:31 GMT+01:00 2023, 4427, [75 17 -4 -1 21 0 52 -4 -13 -1 10 0 9 0 -9 -1 -24 -2 -28 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 16382, Wed Nov 22 10:53:31 GMT+01:00 2023, 4433, [81 17 -4 -1 21 0 53 -4 -13 -1 11 0 9 0 -3 -1 -5 -2 -22 0], -4.0, 21.0, -971.0
AM1V430 @A856F0, 16442, Wed Nov 22 10:53:31 GMT+01:00 2023, 4439, [87 17 -3 -1 22 0 52 -4 -13 -1 11 0 9 0 -9 -1 -9 -2 -27 0], -3.0, 22.0, -972.0
AM1V430 @A856F0, 16499, Wed Nov 22 10:53:31 GMT+01:00 2023, 4445, [93 17 -4 -1 21 0 51 -4 -13 -1 11 0 9 0 3 0 -18 -2 -18 0], -4.0, 21.0, -973.0
AM1V430 @A856F0, 16535, Wed Nov 22 10:53:31 GMT+01:00 2023, 4452, [100 17 -4 -1 21 0 53 -4 -13 -1 11 0 9 0 -1 -1 -17 -2 -19 0], -4.0, 21.0, -971.0
AM1V430 @A856F0, 16592, Wed Nov 22 10:53:31 GMT+01:00 2023, 4458, [106 17 -5 -1 22 0 52 -4 -13 -1 11 0 9 0 1 0 -11 -2 -27 0], -5.0, 22.0, -972.0
AM1V430 @A856F0, 16648, Wed Nov 22 10:53:31 GMT+01:00 2023, 4464, [112 17 -4 -1 21 0 52 -4 -13 -1 11 0 9 0 1 0 -11 -2 -28 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 16692, Wed Nov 22 10:53:32 GMT+01:00 2023, 4470, [118 17 -4 -1 20 0 51 -4 -13 -1 11 0 9 0 9 0 -9 -2 -25 0], -4.0, 20.0, -973.0
AM1V430 @A856F0, 16744, Wed Nov 22 10:53:32 GMT+01:00 2023, 4477, [125 17 -4 -1 22 0 53 -4 -13 -1 11 0 9 0 -3 -1 -6 -2 -18 0], -4.0, 22.0, -971.0
AM1V430 @A856F0, 16795, Wed Nov 22 10:53:32 GMT+01:00 2023, 4483, [-125 17 -4 -1 22 0 52 -4 -13 -1 10 0 9 0 -1 -1 -11 -2 -34 0], -4.0, 22.0, -972.0
AM1V430 @A856F0, 16840, Wed Nov 22 10:53:32 GMT+01:00 2023, 4489, [-119 17 -4 -1 21 0 53 -4 -13 -1 10 0 10 0 6 0 -15 -2 -16 0], -4.0, 21.0, -971.0
AM1V430 @A856F0, 16895, Wed Nov 22 10:53:32 GMT+01:00 2023, 4495, [-113 17 -3 -1 21 0 51 -4 -13 -1 11 0 9 0 0 0 -11 -2 -22 0], -3.0, 21.0, -973.0
AM1V430 @A856F0, 16941, Wed Nov 22 10:53:32 GMT+01:00 2023, 4502, [-106 17 -5 -1 21 0 52 -4 -13 -1 11 0 10 0 -3 -1 -17 -2 -15 0], -5.0, 21.0, -972.0
AM1V430 @A856F0, 16997, Wed Nov 22 10:53:32 GMT+01:00 2023, 4508, [-100 17 -4 -1 21 0 52 -4 -13 -1 11 0 9 0 10 0 -11 -2 -21 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17040, Wed Nov 22 10:53:32 GMT+01:00 2023, 4514, [-94 17 -3 -1 21 0 51 -4 -13 -1 11 0 9 0 0 0 -11 -2 -22 0], -3.0, 21.0, -973.0
AM1V430 @A856F0, 17098, Wed Nov 22 10:53:32 GMT+01:00 2023, 4520, [-88 17 -3 -1 21 0 52 -4 -13 -1 11 0 9 0 6 0 -8 -2 -16 0], -3.0, 21.0, -972.0
AM1V430 @A856F0, 17139, Wed Nov 22 10:53:32 GMT+01:00 2023, 4527, [-81 17 -4 -1 21 0 52 -4 -13 -1 11 0 9 0 0 0 -18 -2 -22 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17200, Wed Nov 22 10:53:32 GMT+01:00 2023, 4533, [-75 17 -4 -1 21 0 52 -4 -13 -1 11 0 9 0 7 0 -5 -2 -9 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17243, Wed Nov 22 10:53:32 GMT+01:00 2023, 4539, [-69 17 -3 -1 21 0 52 -4 -13 -1 11 0 9 0 1 0 -9 -2 -4 0], -3.0, 21.0, -972.0
AM1V430 @A856F0, 17290, Wed Nov 22 10:53:32 GMT+01:00 2023, 4545, [-63 17 -3 -1 21 0 53 -4 -14 -1 11 0 9 0 12 0 -11 -2 -13 0], -3.0, 21.0, -971.0
AM1V430 @A856F0, 17345, Wed Nov 22 10:53:32 GMT+01:00 2023, 4552, [-56 17 -4 -1 21 0 54 -4 -13 -1 11 0 9 0 18 0 -27 -2 0 1], -4.0, 21.0, -970.0
AM1V430 @A856F0, 17394, Wed Nov 22 10:53:32 GMT+01:00 2023, 4558, [-50 17 -4 -1 22 0 51 -4 -12 -1 11 0 9 0 9 0 -26 -2 -1 0], -4.0, 22.0, -973.0
AM1V430 @A856F0, 17443, Wed Nov 22 10:53:32 GMT+01:00 2023, 4564, [-44 17 -5 -1 20 0 52 -4 -13 -1 11 0 9 0 25 0 -30 -2 -4 0], -5.0, 20.0, -972.0
AM1V430 @A856F0, 17494, Wed Nov 22 10:53:32 GMT+01:00 2023, 4570, [-38 17 -3 -1 22 0 54 -4 -13 -1 11 0 10 0 19 0 -26 -2 -4 0], -3.0, 22.0, -970.0
AM1V430 @A856F0, 17543, Wed Nov 22 10:53:32 GMT+01:00 2023, 4577, [-31 17 -4 -1 21 0 52 -4 -13 -1 10 0 9 0 12 0 -33 -2 -6 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17593, Wed Nov 22 10:53:32 GMT+01:00 2023, 4583, [-25 17 -4 -1 22 0 52 -4 -13 -1 10 0 10 0 33 0 -23 -2 -1 0], -4.0, 22.0, -972.0
AM1V430 @A856F0, 17644, Wed Nov 22 10:53:32 GMT+01:00 2023, 4589, [-19 17 -4 -1 21 0 52 -4 -13 -1 11 0 9 0 34 0 -26 -2 -1 0], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17695, Wed Nov 22 10:53:33 GMT+01:00 2023, 4595, [-13 17 -3 -1 22 0 52 -4 -14 -1 11 0 9 0 18 0 -26 -2 2 1], -3.0, 22.0, -972.0
AM1V430 @A856F0, 17741, Wed Nov 22 10:53:33 GMT+01:00 2023, 4602, [-6 17 -4 -1 22 0 52 -4 -13 -1 11 0 9 0 18 0 -18 -2 6 1], -4.0, 22.0, -972.0
AM1V430 @A856F0, 17791, Wed Nov 22 10:53:33 GMT+01:00 2023, 4608, [0 18 -3 -1 21 0 53 -4 -13 -1 11 0 10 0 15 0 -29 -2 5 1], -3.0, 21.0, -971.0
AM1V430 @A856F0, 17851, Wed Nov 22 10:53:33 GMT+01:00 2023, 4614, [6 18 -4 -1 21 0 52 -4 -13 -1 11 0 10 0 24 0 -26 -2 12 1], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17887, Wed Nov 22 10:53:33 GMT+01:00 2023, 4620, [12 18 -4 -1 21 0 52 -4 -13 -1 11 0 9 0 27 0 -21 -2 6 1], -4.0, 21.0, -972.0
AM1V430 @A856F0, 17942, Wed Nov 22 10:53:33 GMT+01:00 2023, 4627, [19 18 -6 -1 23 0 55 -4 -13 -1 11 0 9 0 18 0 -24 -2 5 1], -6.0, 23.0, -969.0
AM1V430 @A856F0, 18001, Wed Nov 22 10:53:33 GMT+01:00 2023, 4633, [25 18 -4 -1 22 0 52 -4 -13 -1 11 0 9 0 22 0 -20 -2 11 1], -4.0, 22.0, -972.0
AM1V430 @A856F0, 18045, Wed Nov 22 10:53:33 GMT+01:00 2023, 4639, [31 18 -2 -1 20 0 54 -4 -13 -1 11 0 10 0 31 0 -23 -2 8 1], -2.0, 20.0, -970.0
AM1V430 @A856F0, 18095, Wed Nov 22 10:53:33 GMT+01:00 2023, 4645, [37 18 -4 -1 22 0 52 -4 -13 -1 11 0 10 0 25 0 -24 -2 2 1], -4.0, 22.0, -972.0
AM1V430 @A856F0, 18150, Wed Nov 22 10:53:33 GMT+01:00 2023, 4652, [44 18 -5 -1 21 0 51 -4 -13 -1 11 0 9 0 24 0 -24 -2 -6 0], -5.0, 21.0, -973.0
AM1V430 @A856F0, 18201, Wed Nov 22 10:53:33 GMT+01:00 2023, 4658, [50 18 -4 -1 21 0 53 -4 -13 -1 10 0 9 0 21 0 -20 -2 2 1], -4.0, 21.0, -971.0
AM1V430 @A856F0, 18246, Wed Nov 22 10:53:33 GMT+01:00 2023, 4664, [56 18 -3 -1 20 0 51 -4 -13 -1 11 0 9 0 16 0 -18 -2 0 1], -3.0, 20.0, -973.0
AM1V430 @A856F0, 18294, Wed Nov 22 10:53:33 GMT+01:00 2023, 4670, [62 18 -4 -1 22 0 52 -4 -13 -1 11 0 9 0 18 0 -23 -2 -6 0], -4.0, 22.0, -972.0
AM1V430 @A856F0, 18348, Wed Nov 22 10:53:33 GMT+01:00 2023, 4677, [69 18 -6 -1 21 0 52 -4 -13 -1 11 0 9 0 22 0 -15 -2 -4 0], -6.0, 21.0, -972.0
AM1V430 @A856F0, 18403, Wed Nov 22 10:53:33 GMT+01:00 2023, 4683, [75 18 -3 -1 21 0 52 -4 -13 -1 11 0 9 0 19 0 -12 -2 -15 0], -3.0, 21.0, -972.0
AM1V430 @A856F0, 18440, Wed Nov 22 10:53:33 GMT+01:00 2023, 4689, [81 18 -2 -1 21 0 52 -4 -13 -1 11 0 9 0 21 0 -15 -2 -16 0], -2.0, 21.0, -972.0
AM1V430 @A856F0, 18480, Wed Nov 22 10:53:33 GMT+01:00 2023, 4695, [87 18 -4 -1 20 0 51 -4 -13 -1 11 0 9 0 19 0 -17 -2 -4 0], -4.0, 20.0, -973.0
AM1V430 @A856F0, 18543, Wed Nov 22 10:53:33 GMT+01:00 2023, 4702, [94 18 -3 -1 22 0 52 -4 -13 -1 10 0 10 0 16 0 -12 -2 -13 0], -3.0, 22.0, -972.0
AM1V430 @A856F0, 18600, Wed Nov 22 10:53:33 GMT+01:00 2023, 4708, [100 18 -4 -1 22 0 51 -4 -13 -1 11 0 9 0 21 0 -5 -2 -9 0], -4.0, 22.0, -973.0
AM1V430 @A856F0, 18640, Wed Nov 22 10:53:33 GMT+01:00 2023, 4714, [106 18 -4 -1 20 0 52 -4 -13 -1 11 0 9 0 12 0 -15 -2 -3 0], -4.0, 20.0, -972.0
AM1V430 @A856F0, 18693, Wed Nov 22 10:53:34 GMT+01:00 2023, 4720, [112 18 -4 -1 23 0 51 -4 -14 -1 11 0 9 0 10 0 -9 -2 -1 0], -4.0, 23.0, -973.0
AM1V430 @A856F0, 18753, Wed Nov 22 10:53:34 GMT+01:00 2023, 4727, [119 18 -4 -1 22 0 51 -4 -12 -1 9 0 10 0 13 0 -14 -2 -13 0], -4.0, 22.0, -973.0
AM1V430 @A856F0, 18795, Wed Nov 22 10:53:34 GMT+01:00 2023, 4733, [125 18 -3 -1 20 0 48 -4 -13 -1 10 0 9 0 12 0 -15 -2 -15 0], -3.0, 20.0, -976.0
AM1V430 @A856F0, 18842, Wed Nov 22 10:53:34 GMT+01:00 2023, 4739, [-125 18 -4 -1 23 0 52 -4 -13 -1 11 0 9 0 24 0 -17 -2 -19 0], -4.0, 23.0, -972.0
AM1V430 @A856F0, 18888, Wed Nov 22 10:53:34 GMT+01:00 2023, 4745, [-119 18 -4 -1 24 0 50 -4 -13 -1 10 0 9 0 19 0 -18 -2 -19 0], -4.0, 24.0, -974.0
AM1V430 @A856F0, 18935, Wed Nov 22 10:53:34 GMT+01:00 2023, 4752, [-112 18 -3 -1 22 0 52 -4 -13 -1 11 0 9 0 21 0 -14 -2 -13 0], -3.0, 22.0, -972.0
AM1V430 @A856F0, 18993, Wed Nov 22 10:53:34 GMT+01:00 2023, 4758, [-106 18 -4 -1 23 0 54 -4 -13 -1 11 0 9 0 18 0 -18 -2 -16 0], -4.0, 23.0, -970.0
AM1V430 @A856F0, 19056, Wed Nov 22 10:53:34 GMT+01:00 2023, 4764, [-100 18 -3 -1 21 0 48 -4 -14 -1 11 0 9 0 18 0 -14 -2 -6 0], -3.0, 21.0, -976.0
AM1V430 @A856F0, 19095, Wed Nov 22 10:53:34 GMT+01:00 2023, 4770, [-94 18 -2 -1 21 0 54 -4 -13 -1 11 0 10 0 9 0 -15 -2 -7 0], -2.0, 21.0, -970.0
AM1V430 @A856F0, 19153, Wed Nov 22 10:53:34 GMT+01:00 2023, 4777, [-87 18 -3 -1 22 0 55 -4 -13 -1 11 0 9 0 15 0 -12 -2 -10 0], -3.0, 22.0, -969.0
AM1V430 @A856F0, 19195, Wed Nov 22 10:53:34 GMT+01:00 2023, 4783, [-81 18 -3 -1 23 0 50 -4 -13 -1 11 0 9 0 12 0 -14 -2 -6 0], -3.0, 23.0, -974.0
AM1V430 @A856F0, 19247, Wed Nov 22 10:53:34 GMT+01:00 2023, 4789, [-75 18 3 1 56 0 40 -4 -62 -1 -67 -1 -106 -1 15 0 -11 -2 -6 0], 259.0, 56.0, -984.0
AM1V430 @A856F0, 19296, Wed Nov 22 10:53:34 GMT+01:00 2023, 4795, [-69 18 39 -1 -6 -1 64 -4 -22 -1 15 0 124 -1 21 0 -14 -2 -15 0], -217.0, -6.0, -960.0
AM1V430 @A856F0, 19349, Wed Nov 22 10:53:34 GMT+01:00 2023, 4802, [-62 18 -10 -1 27 0 47 -4 -4 -1 18 0 9 0 12 0 -21 -2 -12 0], -10.0, 27.0, -977.0
AM1V430 @A856F0, 19400, Wed Nov 22 10:53:34 GMT+01:00 2023, 4808, [-56 18 104 0 50 0 53 -4 9 0 37 0 -112 -1 3 0 -17 -2 -7 0], 104.0, 50.0, -971.0
AM1V430 @A856F0, 19444, Wed Nov 22 10:53:34 GMT+01:00 2023, 4814, [-50 18 18 0 61 0 49 -4 -16 -1 -2 -1 -57 -2 6 0 -15 -2 -4 0], 18.0, 61.0, -975.0
AM1V430 @A856F0, 19486, Wed Nov 22 10:53:34 GMT+01:00 2023, 4820, [-44 18 -2 -1 30 0 33 -4 -77 -1 -75 -1 -78 -3 7 0 -6 -2 -9 0], -2.0, 30.0, -991.0
AM1V430 @A856F0, 19531, Wed Nov 22 10:53:34 GMT+01:00 2023, 4827, [-37 18 -19 -1 70 0 94 -5 -105 -2 -40 -2 -102 0 10 0 18 -1 -1 0], -19.0, 70.0, -1186.0
AM1V430 @A856F0, 19593, Wed Nov 22 10:53:34 GMT+01:00 2023, 4833, [-31 18 38 -1 50 0 -67 -6 99 -2 104 -2 111 0 25 0 7 -1 5 1], -218.0, 50.0, -1347.0
AM1V430 @A856F0, 19637, Wed Nov 22 10:53:34 GMT+01:00 2023, 4839, [-25 18 -48 -1 -113 0 -78 -7 68 -1 102 -3 -101 -2 64 0 18 -1 14 1], -48.0, 143.0, -1614.0
AM1V430 @A856F0, 19681, Wed Nov 22 10:53:35 GMT+01:00 2023, 4845, [-19 18 117 -2 -112 1 92 -8 34 -6 73 2 -76 -1 45 0 43 -1 17 1], -395.0, 400.0, -1956.0
AM1V430 @A856F0, 19742, Wed Nov 22 10:53:35 GMT+01:00 2023, 4852, [-12 18 49 -1 44 1 7 -7 -97 -4 29 0 36 -1 6 0 114 -1 33 1], -207.0, 300.0, -1785.0
AM1V430 @A856F0, 19786, Wed Nov 22 10:53:35 GMT+01:00 2023, 4858, [-6 18 114 0 101 1 -19 -8 -50 -4 38 -2 10 1 13 0 -100 -1 53 1], 114.0, 357.0, -1811.0
AM1V430 @A856F0, 19834, Wed Nov 22 10:53:35 GMT+01:00 2023, 4864, [0 19 -111 0 -53 -2 -62 -3 -71 6 104 -6 39 -3 64 0 -124 -1 68 1], 145.0, -309.0, -574.0
AM1V430 @A856F0, 19890, Wed Nov 22 10:53:35 GMT+01:00 2023, 4870, [6 19 -84 0 94 -1 -96 -1 2 -6 -121 -2 123 0 82 0 -90 -1 68 1], 172.0, -162.0, -96.0
AM1V430 @A856F0, 19940, Wed Nov 22 10:53:35 GMT+01:00 2023, 4877, [13 19 -17 0 39 0 -112 0 35 -11 45 -6 -26 -1 126 0 52 0 54 1], 239.0, 39.0, 144.0
AM1V430 @A856F0, 19987, Wed Nov 22 10:53:35 GMT+01:00 2023, 4883, [19 19 -21 0 97 -1 -91 1 -48 -11 93 1 126 1 -106 0 -96 0 6 1], 235.0, -159.0, 421.0
AM1V430 @A856F0, 20046, Wed Nov 22 10:53:35 GMT+01:00 2023, 4889, [25 19 -90 1 -97 -2 -6 5 74 -5 -21 2 93 -1 -103 0 -33 0 -27 0], 422.0, -353.0, 1530.0
AM1V430 @A856F0, 20086, Wed Nov 22 10:53:35 GMT+01:00 2023, 4895, [31 19 -19 2 -62 -3 -50 7 66 11 -36 7 -47 -2 96 0 -67 0 -1 0], 749.0, -574.0, 1998.0
AM1V430 @A856F0, 20136, Wed Nov 22 10:53:35 GMT+01:00 2023, 4902, [38 19 -61 2 18 -6 -26 -5 -10 19 -107 14 51 -5 -37 -1 -12 -1 69 1], 707.0, -1518.0, -1050.0
AM1V430 @A856F0, 20189, Wed Nov 22 10:53:35 GMT+01:00 2023, 4908, [44 19 25 0 -77 -2 51 -8 -78 5 -94 7 101 0 81 -1 63 -1 8 1], 25.0, -333.0, -1997.0
AM1V430 @A856F0, 20237, Wed Nov 22 10:53:35 GMT+01:00 2023, 4914, [50 19 17 2 42 0 51 -8 -68 2 21 5 -7 0 19 -1 0 -1 -67 0], 529.0, 42.0, -1997.0
AM1V430 @A856F0, 20280, Wed Nov 22 10:53:35 GMT+01:00 2023, 4920, [56 19 -114 2 77 0 -85 -7 -65 1 -68 0 12 0 10 -1 -23 -2 -94 0], 654.0, 77.0, -1621.0
AM1V430 @A856F0, 20342, Wed Nov 22 10:53:35 GMT+01:00 2023, 4927, [63 19 -27 0 87 -1 -8 -7 66 0 125 -1 51 -1 7 -1 -23 -2 -97 0], 229.0, -169.0, -1544.0
AM1V430 @A856F0, 20391, Wed Nov 22 10:53:35 GMT+01:00 2023, 4933, [69 19 66 1 -106 -1 -58 -5 -65 0 46 -3 11 0 36 -1 -24 -2 -79 0], 322.0, -106.0, -1082.0
AM1V430 @A856F0, 20439, Wed Nov 22 10:53:35 GMT+01:00 2023, 4939, [75 19 -56 0 99 -1 32 -4 -35 -1 -111 -1 85 -1 45 -1 -42 -2 -75 0], 200.0, -157.0, -992.0
AM1V430 @A856F0, 20490, Wed Nov 22 10:53:35 GMT+01:00 2023, 4945, [81 19 109 0 66 -1 -17 -5 -66 1 81 -1 -28 -1 39 -1 -42 -2 -66 0], 109.0, -190.0, -1041.0
AM1V430 @A856F0, 20537, Wed Nov 22 10:53:35 GMT+01:00 2023, 4952, [88 19 4 1 91 -1 69 -5 11 1 5 1 -79 -1 40 -1 -51 -2 -79 0], 260.0, -165.0, -1211.0
AM1V430 @A856F0, 20586, Wed Nov 22 10:53:35 GMT+01:00 2023, 4958, [94 19 48 1 47 -1 -42 -7 64 1 -34 1 -58 -1 27 -1 -44 -2 -99 0], 304.0, -209.0, -1578.0
AM1V430 @A856F0, 20640, Wed Nov 22 10:53:35 GMT+01:00 2023, 4964, [100 19 49 1 55 -2 51 -8 21 2 24 -2 -70 -1 30 -1 -59 -2 -100 0], 305.0, -457.0, -1997.0
AM1V430 @A856F0, 20687, Wed Nov 22 10:53:36 GMT+01:00 2023, 4970, [106 19 -125 0 -123 -3 51 -8 -124 -5 -7 -7 21 1 67 -1 -36 -2 -48 0], 131.0, -635.0, -1997.0
AM1V430 @A856F0, 20731, Wed Nov 22 10:53:36 GMT+01:00 2023, 4977, [113 19 91 2 -98 -3 67 -8 -89 -13 -79 -11 89 1 -84 -1 78 -1 54 1], 603.0, -610.0, -1981.0
AM1V430 @A856F0, 20794, Wed Nov 22 10:53:36 GMT+01:00 2023, 4983, [119 19 104 3 98 -3 48 -2 -104 -18 77 -11 60 3 40 0 37 0 62 1], 872.0, -670.0, -464.0
AM1V430 @A856F0, 20860, Wed Nov 22 10:53:36 GMT+01:00 2023, 4989, [125 19 -87 3 -102 -2 29 1 52 -13 36 -13 -57 3 -63 0 -54 0 -27 0], 937.0, -358.0, 285.0
AM1V430 @A856F0, 20897, Wed Nov 22 10:53:36 GMT+01:00 2023, 4995, [-125 19 -114 1 61 -2 100 3 -48 -11 -115 -6 115 1 5 1 63 1 112 0], 398.0, -451.0, 868.0
AM1V430 @A856F0, 20940, Wed Nov 22 10:53:36 GMT+01:00 2023, 5002, [-118 19 -86 1 -36 -2 -107 4 109 -5 -75 -1 -122 0 15 1 126 1 49 0], 426.0, -292.0, 1173.0
AM1V430 @A856F0, 20985, Wed Nov 22 10:53:36 GMT+01:00 2023, 5008, [-112 19 42 2 40 -2 20 6 -63 -2 79 6 104 3 -15 0 -118 1 28 0], 554.0, -472.0, 1556.0
AM1V430 @A856F0, 21030, Wed Nov 22 10:53:36 GMT+01:00 2023, 5014, [-106 19 -115 3 -97 -4 -50 7 -74 12 95 14 84 3 124 0 105 1 96 0], 909.0, -865.0, 1998.0
AM1V430 @A856F0, 21093, Wed Nov 22 10:53:36 GMT+01:00 2023, 5020, [-100 19 -33 5 50 -8 13 -1 121 31 -32 13 -105 0 -52 -1 -117 0 24 1], 1503.0, -1998.0, -243.0
AM1V430 @A856F0, 21142, Wed Nov 22 10:53:36 GMT+01:00 2023, 5027, [-93 19 21 3 83 -4 51 -8 6 14 101 19 51 5 -17 -2 37 -1 -76 0], 789.0, -941.0, -1997.0
AM1V430 @A856F0, 21182, Wed Nov 22 10:53:36 GMT+01:00 2023, 5033, [-87 19 28 6 -47 -4 51 -8 -102 12 74 0 -22 -4 -21 -2 -60 -2 93 0], 1564.0, -815.0, -1997.0
AM1V430 @A856F0, 21244, Wed Nov 22 10:53:36 GMT+01:00 2023, 5039, [-81 19 19 3 -116 -2 51 -8 -2 -2 81 4 46 -1 -63 -2 -83 -2 30 0], 787.0, -372.0, -1997.0
AM1V430 @A856F0, 21287, Wed Nov 22 10:53:36 GMT+01:00 2023, 5045, [-75 19 34 2 -79 -2 -7 -7 -66 -2 -21 -4 -116 -1 -54 -2 -65 -2 54 0], 546.0, -335.0, -1543.0
AM1V430 @A856F0, 21334, Wed Nov 22 10:53:36 GMT+01:00 2023, 5052, [-68 19 -64 1 34 -1 117 -4 124 -4 -87 -2 -51 -1 -48 -2 -45 -2 87 0], 448.0, -222.0, -907.0
